#,T,I,T,L,E
K,E,Y
V,A,L,U,E
S,W,M,H
c_adrianopolis,c_adrianopolis_adj_arpitan,,Adrianopolitan
c_adrianopolis,basque,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_basque,,Adrianopolitan
c_adrianopolis,bavarian,,Adrianopolis
c_adrianopolis,castillan,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_castillan,,Adrianopolitan
c_adrianopolis,catalan,,Adrianopolis
c_adrianopolis,central_italian,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_central_italian,,Adrianopolitan
c_adrianopolis,corsican,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_corsican,,Adrianopolitan
c_adrianopolis,dalmatian,,Adrianopolis
c_adrianopolis,danish,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_danish,,Adrianopolitan
c_adrianopolis,dutch,,Adrianopolis
c_adrianopolis,east_gothic,,Adrianoupolis
c_adrianopolis,english,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_english,,Adrianopolitan
c_adrianopolis,franconian,,Adrianopolis
c_adrianopolis,frankish,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_frankish,,Adrianopolitan
c_adrianopolis,c_adrianopolis_adj_georgian,,Hadrianopolitan
c_adrianopolis,german,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_german,,Adrianopolitan
c_adrianopolis,gothic,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_gothic,,Adrianopolitan
c_adrianopolis,greek,,Adrianoupolis
c_adrianopolis,c_adrianopolis_adj_greek,,Hadrianopolitan
c_adrianopolis,hungarian,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_hungarian,,Adrianopolitan
c_adrianopolis,italian,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_italian,,Adrianopolitan
c_adrianopolis,leonese,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_leonese,,Adrianopolitan
c_adrianopolis,ligurian,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_ligurian,,Adrianopolitan
c_adrianopolis,low_frankish,,Adrianopolis
c_adrianopolis,low_german,,Adrianopolis
c_adrianopolis,low_saxon,,Adrianopolis
c_adrianopolis,neapolitan,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_neapolitan,,Adrianopolitan
c_adrianopolis,norman,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_norman,,Adrianopolitan
c_adrianopolis,norwegian,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_norwegian,,Adrianopolitan
c_adrianopolis,occitan,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_occitan,,Adrianopolitan
c_adrianopolis,oghuz,,Edirne
c_adrianopolis,c_adrianopolis_adj_oghuz,,Edirnean
c_adrianopolis,pecheneg,,Edirne
c_adrianopolis,roman,,Hadrianopolis
c_adrianopolis,sardinian,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_sardinian,,Adrianopolitan
c_adrianopolis,sicilian,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_sicilian,,Adrianopolitan
c_adrianopolis,southern_italian,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_southern_italian,,Adrianopolitan
c_adrianopolis,swabian,,Adrianopolis
c_adrianopolis,swedish,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_swedish,,Adrianopolitan
c_adrianopolis,thuringian,,Adrianopolis
c_adrianopolis,turkish,,Edirne
c_adrianopolis,c_adrianopolis_adj_turkish,,Edirnean
c_adrianopolis,turkmen,,Edirne
c_adrianopolis,c_adrianopolis_adj_turkmen,,Edirnean
c_adrianopolis,tuscan,,Adrianopolis
c_adrianopolis,c_adrianopolis_adj_tuscan,,Adrianopolitan
c_adrianopolis,venetian,,Adrianupleos
c_adrianopolis,c_adrianopolis_adj_venetian,,Adrianopolitan
b_matochina,b_matochina,,Vukelu
b_matochina,b_matochina_adj,,
b_matochina,east_gothic,,Bukelona
b_matochina,greek,,Bukelona
b_matochina,oghuz,,Fikel
b_matochina,pecheneg,,Fikel
b_matochina,turkish,,Fikel
b_matochina,turkmen,,Fikel
b_perperikon,b_perperikon,,Perperek
b_perperikon,b_perperikon_adj,,
b_perperikon,east_gothic,,Perperakion
b_perperikon,greek,,Perperakion
b_perperikon,roman,,Perperakion
b_lyutitsa,b_lyutitsa,,Lyutitsa
b_lyutitsa,b_lyutitsa_adj,,
b_lyutitsa,east_gothic,,Lioútitsa
b_lyutitsa,greek,,Lioútitsa
b_versinikia,b_versinikia,,Versinikia
b_versinikia,b_versinikia_adj,,
b_adrianopolis,b_adrianopolis,,Adrianople
b_adrianopolis,b_adrianopolis_adj,,
b_adrianopolis,aragonese,,Adrianopolis
b_adrianopolis,arpitan,,Adrianopolis
b_adrianopolis,basque,,Adrianopolis
b_adrianopolis,bavarian,,Adrianopolis
b_adrianopolis,castillan,,Adrianopolis
b_adrianopolis,catalan,,Adrianopolis
b_adrianopolis,central_italian,,Adrianopolis
b_adrianopolis,corsican,,Adrianopolis
b_adrianopolis,dalmatian,,Adrianopolis
b_adrianopolis,danish,,Adrianopolis
b_adrianopolis,dutch,,Adrianopolis
b_adrianopolis,east_gothic,,Adrianoupolis
b_adrianopolis,english,,Adrianopolis
b_adrianopolis,franconian,,Adrianopolis
b_adrianopolis,frankish,,Adrianopolis
b_adrianopolis,german,,Adrianopolis
b_adrianopolis,gothic,,Adrianopolis
b_adrianopolis,greek,,Adrianoupolis
b_adrianopolis,hungarian,,Adrianopolis
b_adrianopolis,italian,,Adrianopolis
b_adrianopolis,leonese,,Adrianopolis
b_adrianopolis,ligurian,,Adrianopolis
b_adrianopolis,low_frankish,,Adrianopolis
b_adrianopolis,low_german,,Adrianopolis
b_adrianopolis,low_saxon,,Adrianopolis
b_adrianopolis,neapolitan,,Adrianopolis
b_adrianopolis,norman,,Adrianopolis
b_adrianopolis,norwegian,,Adrianopolis
b_adrianopolis,occitan,,Adrianopolis
b_adrianopolis,oghuz,,Edirne
b_adrianopolis,pecheneg,,Edirne
b_adrianopolis,roman,,Hadrianopolis
b_adrianopolis,sardinian,,Adrianopolis
b_adrianopolis,sicilian,,Adrianopolis
b_adrianopolis,southern_italian,,Adrianopolis
b_adrianopolis,swabian,,Adrianopolis
b_adrianopolis,swedish,,Adrianopolis
b_adrianopolis,thuringian,,Adrianopolis
b_adrianopolis,turkish,,Edirne
b_adrianopolis,turkmen,,Edirne
b_adrianopolis,tuscan,,Adrianopolis
b_adrianopolis,venetian,,Adrianupleos
c_philippopolis,PROV493,,Plovdiv
c_philippopolis,c_philippopolis,,
c_philippopolis,c_philippopolis_adj,,Plovdivian
c_philippopolis,c_philippopolis_adj_alan,,Philippopolitan
c_philippopolis,aragonese,,Philippopolis
c_philippopolis,c_philippopolis_adj_aragonese,,Philippopolitan
c_philippopolis,c_philippopolis_adj_arberian,,Philippopolitan
c_philippopolis,c_philippopolis_adj_armenian,,Philippopolitan
c_philippopolis,arpitan,,Philippopolis
c_philippopolis,c_philippopolis_adj_arpitan,,Philippopolitan
c_philippopolis,basque,,Philippopolis
c_philippopolis,c_philippopolis_adj_basque,,Philippopolitan
c_philippopolis,bavarian,,Philippopolis
c_philippopolis,castillan,,Philippopolis
c_philippopolis,c_philippopolis_adj_castillan,,Philippopolitan
c_philippopolis,catalan,,Philippopolis
c_philippopolis,central_italian,,Philippopolis
c_philippopolis,c_philippopolis_adj_central_italian,,Philippopolitan
c_philippopolis,corsican,,Philippopolis
c_philippopolis,c_philippopolis_adj_corsican,,Philippopolitan
c_philippopolis,dalmatian,,Philippopolis
c_philippopolis,c_philippopolis_adj_dalmatian,,Philippopolitan
c_philippopolis,danish,,Philippopolis
c_philippopolis,c_philippopolis_adj_danish,,Philippopolitan
c_philippopolis,dutch,,Philippopolis
c_philippopolis,east_gothic,,Philippoupolis
c_philippopolis,english,,Philippopolis
c_philippopolis,c_philippopolis_adj_english,,Philippopolitan
c_philippopolis,franconian,,Philippopolis
c_philippopolis,frankish,,Philippopolis
c_philippopolis,c_philippopolis_adj_frankish,,Philippopolitan
c_philippopolis,c_philippopolis_adj_georgian,,Philippopolitan
c_philippopolis,german,,Philippopolis
c_philippopolis,c_philippopolis_adj_german,,Philippopolitan
c_philippopolis,gothic,,Philippopolis
c_philippopolis,c_philippopolis_adj_gothic,,Philippopolitan
c_philippopolis,greek,,Philippoupolis
c_philippopolis,c_philippopolis_adj_greek,,Philippopolitan
c_philippopolis,hungarian,,Philippopolis
c_philippopolis,c_philippopolis_adj_hungarian,,Philippopolitan
c_philippopolis,italian,,Philippopolis
c_philippopolis,c_philippopolis_adj_italian,,Philippopolitan
c_philippopolis,leonese,,Philippopolis
c_philippopolis,c_philippopolis_adj_leonese,,Philippopolitan
c_philippopolis,ligurian,,Philippopolis
c_philippopolis,c_philippopolis_adj_ligurian,,Philippopolitan
c_philippopolis,low_frankish,,Philippopolis
c_philippopolis,low_german,,Philippopolis
c_philippopolis,low_saxon,,Philippopolis
c_philippopolis,neapolitan,,Philippopolis
c_philippopolis,c_philippopolis_adj_neapolitan,,Philippopolitan
c_philippopolis,norman,,Philippopolis
c_philippopolis,c_philippopolis_adj_norman,,Philippopolitan
c_philippopolis,norwegian,,Philippopolis
c_philippopolis,c_philippopolis_adj_norwegian,,Philippopolitan
c_philippopolis,occitan,,Philippopolis
c_philippopolis,c_philippopolis_adj_occitan,,Philippopolitan
c_philippopolis,oghuz,,Filibe
c_philippopolis,c_philippopolis_adj_oghuz,,Filiban
c_philippopolis,pecheneg,,Filibe
c_philippopolis,roman,,Philippopolis
c_philippopolis,sardinian,,Philippopolis
c_philippopolis,c_philippopolis_adj_sardinian,,Philippopolitan
c_philippopolis,sicilian,,Philippopolis
c_philippopolis,c_philippopolis_adj_sicilian,,Philippopolitan
c_philippopolis,southern_italian,,Philippopolis
c_philippopolis,c_philippopolis_adj_southern_italian,,Philippopolitan
c_philippopolis,swabian,,Philippopolis
c_philippopolis,swedish,,Philippopolis
c_philippopolis,c_philippopolis_adj_swedish,,Philippopolitan
c_philippopolis,thuringian,,Philippopolis
c_philippopolis,turkish,,Filibe
c_philippopolis,c_philippopolis_adj_turkish,,Filiban
c_philippopolis,turkmen,,Filibe
c_philippopolis,c_philippopolis_adj_turkmen,,Filiban
c_philippopolis,tuscan,,Philippopolis
c_philippopolis,c_philippopolis_adj_tuscan,,Philippopolitan
c_philippopolis,venetian,,Philippopolis
c_philippopolis,c_philippopolis_adj_venetian,,Philippopolitan
b_bachkovo,b_bachkovo,,Bachkovo
b_bachkovo,b_bachkovo_adj,,
b_bachkovo,east_gothic,,Petritsoni
b_bachkovo,greek,,Petritsoni
b_perushtitsa,b_perushtitsa,,Perushtitsa
b_perushtitsa,b_perushtitsa_adj,,
b_perushtitsa,oghuz,,Perustiçe
b_perushtitsa,pecheneg,,Perustiçe
b_perushtitsa,turkish,,Perustiçe
b_perushtitsa,turkmen,,Perustiçe
b_plovdiv,b_plovdiv,,Plovdiv
b_plovdiv,b_plovdiv_adj,,
b_plovdiv,aragonese,,Philippopolis
b_plovdiv,arpitan,,Philippopolis
b_plovdiv,basque,,Philippopolis
b_plovdiv,bavarian,,Philippopolis
b_plovdiv,castillan,,Philippopolis
b_plovdiv,catalan,,Philippopolis
b_plovdiv,central_italian,,Philippopolis
b_plovdiv,corsican,,Philippopolis
b_plovdiv,dalmatian,,Philippopolis
b_plovdiv,danish,,Philippopolis
b_plovdiv,dutch,,Philippopolis
b_plovdiv,east_gothic,,Philippoupolis
b_plovdiv,english,,Philippopolis
b_plovdiv,franconian,,Philippopolis
b_plovdiv,frankish,,Philippopolis
b_plovdiv,german,,Philippopolis
b_plovdiv,gothic,,Philippopolis
b_plovdiv,greek,,Philippoupolis
b_plovdiv,hungarian,,Philippopolis
b_plovdiv,italian,,Philippopolis
b_plovdiv,leonese,,Philippopolis
b_plovdiv,ligurian,,Philippopolis
b_plovdiv,low_frankish,,Philippopolis
b_plovdiv,low_german,,Philippopolis
b_plovdiv,low_saxon,,Philippopolis
b_plovdiv,neapolitan,,Philippopolis
b_plovdiv,norman,,Philippopolis
b_plovdiv,norwegian,,Philippopolis
b_plovdiv,occitan,,Philippopolis
b_plovdiv,oghuz,,Filibe
b_plovdiv,pecheneg,,Filibe
b_plovdiv,roman,,Philippopolis
b_plovdiv,sardinian,,Philippopolis
b_plovdiv,sicilian,,Philippopolis
b_plovdiv,southern_italian,,Philippopolis
b_plovdiv,swabian,,Philippopolis
b_plovdiv,swedish,,Philippopolis
b_plovdiv,thuringian,,Philippopolis
b_plovdiv,turkish,,Filibe
b_plovdiv,turkmen,,Filibe
b_plovdiv,tuscan,,Philippopolis
b_plovdiv,venetian,,Philippopolis
b_asenscastle_petrich,b_asenscastle_petrich,,Petrich
b_asenscastle_petrich,b_asenscastle_petrich_adj,,
b_tespina,b_tespina,,Tsepina
b_tespina,b_tespina_adj,,
b_tespina,east_gothic,,Tzepania
b_tespina,greek,,Tzepania
c_mesembria,PROV498,,Zagore
c_mesembria,c_mesembria,,
c_mesembria,c_mesembria_adj,,Zagorean
c_mesembria,c_mesembria_adj_alan,,Zagorian
c_mesembria,c_mesembria_adj_arberian,,Zagorian
c_mesembria,c_mesembria_adj_armenian,,Zagorian
c_mesembria,east_gothic,,Zagoria
c_mesembria,c_mesembria_adj_georgian,,Zagorian
c_mesembria,greek,,Zagoria
c_mesembria,c_mesembria_adj_greek,,Zagorian
c_mesembria,oghuz,,Misivri
c_mesembria,c_mesembria_adj_oghuz,,Misivrian
c_mesembria,pecheneg,,Misivri
c_mesembria,roman,,Zagoria
c_mesembria,c_mesembria_adj_roman,,Zagorian
c_mesembria,turkish,,Misivri
c_mesembria,c_mesembria_adj_turkish,,Misivrian
c_mesembria,turkmen,,Misivri
c_mesembria,c_mesembria_adj_turkmen,,Misivrian
b_sozopol,b_sozopol,,Sozopol
b_sozopol,b_sozopol_adj,,
b_sozopol,east_gothic,,Sozopolis
b_sozopol,greek,,Sozopolis
b_sozopol,oghuz,,Sizebolu
b_sozopol,pecheneg,,Sizebolu
b_sozopol,turkish,,Sizebolu
b_sozopol,turkmen,,Sizebolu
b_aetos_bulgaria,b_aetos_bulgaria,,Aytos
b_aetos_bulgaria,b_aetos_bulgaria_adj,,
b_aetos_bulgaria,east_gothic,,Aetos
b_aetos_bulgaria,greek,,Aetos
b_aetos_bulgaria,oghuz,,Aydos
b_aetos_bulgaria,pecheneg,,Aydos
b_aetos_bulgaria,roman,,Aetos
b_aetos_bulgaria,turkish,,Aydos
b_aetos_bulgaria,turkmen,,Aydos
b_yambol,b_yambol,,Dbilin
b_yambol,b_yambol_adj,,
b_yambol,andalusian_arabic,,Dinibouli
b_yambol,bedouin_arabic,,Dinibouli
b_yambol,east_gothic,,Diampolis
b_yambol,egyptian_arabic,,Dinibouli
b_yambol,greek,,Diampolis
b_yambol,levantine_arabic,,Dinibouli
b_yambol,maghreb_arabic,,Dinibouli
b_yambol,masmuda,,Dinibouli
b_yambol,oghuz,,Yanbolu
b_yambol,pecheneg,,Yanbolu
b_yambol,roman,,Diampolis
b_yambol,sanhaja,,Dinibouli
b_yambol,sicilian_arabic,,Dinibouli
b_yambol,tagelmust,,Dinibouli
b_yambol,tuareg,,Dinibouli
b_yambol,turkish,,Yanbolu
b_yambol,turkmen,,Yanbolu
b_yambol,zanata,,Dinibouli
b_pomorie,b_pomorie,,Anhialo
b_pomorie,b_pomorie_adj,,
b_pomorie,east_gothic,,Anchialos
b_pomorie,greek,,Anchialos
b_pomorie,oghuz,,Ahyolu
b_pomorie,pecheneg,,Ahyolu
b_pomorie,roman,,Anchialos
b_pomorie,turkish,,Ahyolu
b_pomorie,turkmen,,Ahyolu
b_mesembria,b_mesembria,,Nesebr
b_mesembria,b_mesembria_adj,,
b_mesembria,east_gothic,,Mesembria
b_mesembria,greek,,Mesembria
b_mesembria,oghuz,,Misivri
b_mesembria,pecheneg,,Misivri
b_mesembria,roman,,Mesembria
b_mesembria,turkish,,Misivri
b_mesembria,turkmen,,Misivri
c_kopsis,PROV1527,,Kopsis
c_kopsis,c_kopsis,,
c_kopsis,c_kopsis_adj,,Kopsisan
c_kopsis,east_gothic,,Kopsis
c_kopsis,greek,,Kopsis
c_kopsis,oghuz,,Gjopsa
c_kopsis,c_kopsis_adj_oghuz,,Gjopsian
c_kopsis,pecheneg,,Gjopsa
c_kopsis,turkish,,Gjopsa
c_kopsis,c_kopsis_adj_turkish,,Gjopsian
c_kopsis,turkmen,,Gjopsa
c_kopsis,c_kopsis_adj_turkmen,,Gjopsian
b_ihtiman,b_ihtiman,,Štipone
b_ihtiman,b_ihtiman_adj,,
b_ihtiman,east_gothic,,Stipon
b_ihtiman,greek,,Stipon
b_ihtiman,oghuz,,Ihtiman
b_ihtiman,pecheneg,,Ihtiman
b_ihtiman,roman,,Stipon
b_ihtiman,turkish,,Ihtiman
b_ihtiman,turkmen,,Ihtiman
b_beroe,b_beroe,,Boruj
b_beroe,b_beroe_adj,,
b_beroe,east_gothic,,Beroia
b_beroe,greek,,Beroia
b_beroe,oghuz,,Eski Zagra
b_beroe,pecheneg,,Eski Zagra
b_beroe,roman,,Beroia
b_beroe,turkish,,Eski Zagra
b_beroe,turkmen,,Eski Zagra
b_kopsis,b_kopsis,,Sopot
b_kopsis,b_kopsis_adj,,
b_kopsis,east_gothic,,Kopsis
b_kopsis,greek,,Kopsis
b_kopsis,oghuz,,Gjopsa
b_kopsis,pecheneg,,Gjopsa
b_kopsis,turkish,,Gjopsa
b_kopsis,turkmen,,Gjopsa
d_vidin,d_vidin,,Vidin
d_vidin,d_vidin_adj,,Vidinan
d_vidin,d_vidin_adj_alan,,Bononian
d_vidin,d_vidin_adj_arberian,,Bononian
d_vidin,d_vidin_adj_armenian,,Bononian
d_vidin,east_gothic,,Bidyne
d_vidin,d_vidin_adj_georgian,,Bononian
d_vidin,greek,,Bidyne
d_vidin,d_vidin_adj_greek,,Bononian
d_vidin,hungarian,,Bodony
d_vidin,d_vidin_adj_hungarian,,Bodonyan
d_vidin,roman,,Bononia
d_vidin,romanian,,Diiu
d_vidin,d_vidin_adj_romanian,,Diiuan
d_vidin,szekely,,Bodony
c_vidin,PROV506,,Vidin
c_vidin,c_vidin,,
c_vidin,c_vidin_adj,,Vidinan
c_vidin,c_vidin_adj_alan,,Bononian
c_vidin,c_vidin_adj_arberian,,Bononian
c_vidin,c_vidin_adj_armenian,,Bononian
c_vidin,east_gothic,,Bidyne
c_vidin,c_vidin_adj_georgian,,Bononian
c_vidin,greek,,Bidyne
c_vidin,c_vidin_adj_greek,,Bononian
c_vidin,hungarian,,Bodony
c_vidin,c_vidin_adj_hungarian,,Bodonyan
c_vidin,roman,,Bononia
c_vidin,romanian,,Diiu
c_vidin,c_vidin_adj_romanian,,Diiuan
c_vidin,szekely,,Bodony
b_belogradchik,b_belogradchik,,Belogradchik
b_belogradchik,b_belogradchik_adj,,
b_belogradchik,east_gothic,,Mikrí Bellegrada
b_belogradchik,greek,,Mikrí Bellegrada
b_svrljig,b_svrljig,,Svrljig
b_svrljig,b_svrljig_adj,,
b_svrljig,east_gothic,,Sevrlík
b_svrljig,greek,,Sevrlík
b_svrljig,oghuz,,Esferlik
b_svrljig,pecheneg,,Esferlik
b_svrljig,turkish,,Esferlik
b_svrljig,turkmen,,Esferlik
b_archar,b_archar,,Arcar
b_archar,b_archar_adj,,
b_archar,east_gothic,,Ratiaria
b_archar,greek,,Ratiaria
b_archar,roman,,Ratiaria
b_vidin,b_vidin,,Bdin
b_vidin,b_vidin_adj,,
b_vidin,east_gothic,,Bidyne
b_vidin,greek,,Bidyne
b_vidin,hungarian,,Bodony
b_vidin,roman,,Bononia
b_vidin,romanian,,Diiu
b_vidin,szekely,,Bodony
c_branicevo,PROV961,,Branicevo
c_branicevo,c_branicevo,,
c_branicevo,c_branicevo_adj,,Branicevan
c_branicevo,c_branicevo_adj_alan,,Viminacionian
c_branicevo,c_branicevo_adj_arberian,,Viminacionian
c_branicevo,c_branicevo_adj_armenian,,Viminacionian
c_branicevo,east_gothic,,Viminacion
c_branicevo,c_branicevo_adj_georgian,,Viminacionian
c_branicevo,greek,,Viminakion
c_branicevo,c_branicevo_adj_greek,,Viminacionian
c_branicevo,oghuz,,Alaga Hisar
c_branicevo,c_branicevo_adj_oghuz,,Alaga Hisaran
c_branicevo,pecheneg,,Alaga Hisar
c_branicevo,roman,,Viminacium
c_branicevo,turkish,,Alaga Hisar
c_branicevo,c_branicevo_adj_turkish,,Alaga Hisaran
c_branicevo,turkmen,,Alaga Hisar
c_branicevo,c_branicevo_adj_turkmen,,Alaga Hisaran
b_kucevo,b_kucevo,,Kucevo
b_kucevo,b_kucevo_adj,,
b_kucevo,hungarian,,Kucso
b_kucevo,oghuz,,Kuçeva
b_kucevo,pecheneg,,Kuçeva
b_kucevo,romanian,,Cuiova
b_kucevo,szekely,,Kucso
b_kucevo,turkish,,Kuçeva
b_kucevo,turkmen,,Kuçeva
b_ram_branicevo,b_ram_branicevo,,Ram
b_ram_branicevo,b_ram_branicevo_adj,,
b_ram_branicevo,east_gothic,,Lederata
b_ram_branicevo,greek,,Lederata
b_ram_branicevo,roman,,Lederata
b_krusevac,b_krusevac,,Krusevac
b_krusevac,b_krusevac_adj,,
b_krusevac,east_gothic,,Kroúsebats
b_krusevac,german,,Kruschewatz
b_krusevac,greek,,Kroúsebats
b_krusevac,oghuz,,Alaga Hisar
b_krusevac,pecheneg,,Alaga Hisar
b_krusevac,turkish,,Alaga Hisar
b_krusevac,turkmen,,Alaga Hisar
b_cuprija_ravno,b_cuprija_ravno,,Ravno
b_cuprija_ravno,b_cuprija_ravno_adj,,
b_cuprija_ravno,east_gothic,,Géfyra
b_cuprija_ravno,greek,,Géfyra
b_cuprija_ravno,oghuz,,Köpri
b_cuprija_ravno,pecheneg,,Köpri
b_cuprija_ravno,roman,,Horreum Margi
b_cuprija_ravno,turkish,,Köpri
b_cuprija_ravno,turkmen,,Köpri
b_branicevo,b_branicevo,,Branicevo
b_branicevo,b_branicevo_adj,,
b_branicevo,east_gothic,,Viminacion
b_branicevo,greek,,Viminakion
b_branicevo,hungarian,,Barancs
b_branicevo,roman,,Viminacium
b_branicevo,szekely,,Barancs
d_ohrid,d_ohrid,,Ohrid
d_ohrid,d_ohrid_adj,,Ohridan
d_ohrid,d_ohrid_adj_alan,,Bulgarian
d_ohrid,arberian,,Ohër
d_ohrid,d_ohrid_adj_arberian,,Bulgarian
d_ohrid,d_ohrid_adj_armenian,,Bulgarian
d_ohrid,east_gothic,,Bulgaria
d_ohrid,d_ohrid_adj_georgian,,Bulgarian
d_ohrid,greek,,Bulgaria
d_ohrid,d_ohrid_adj_greek,,Bulgarian
d_ohrid,oghuz,,Üsküp
d_ohrid,d_ohrid_adj_oghuz,,Üsküpian
d_ohrid,pecheneg,,Üsküp
d_ohrid,turkish,,Üsküp
d_ohrid,d_ohrid_adj_turkish,,Üsküpian
d_ohrid,turkmen,,Üsküp
d_ohrid,d_ohrid_adj_turkmen,,Üsküpian
c_skopje,PROV1015,,Skopje
c_skopje,c_skopje,,
c_skopje,c_skopje_adj,,Skopjian
c_skopje,c_skopje_adj_alan,,Skopian
c_skopje,arberian,,Shkupi
c_skopje,c_skopje_adj_arberian,,Shkupian
c_skopje,c_skopje_adj_armenian,,Skopian
c_skopje,east_gothic,,Skopia
c_skopje,c_skopje_adj_georgian,,Skopian
c_skopje,greek,,Skopia
c_skopje,c_skopje_adj_greek,,Skopian
c_skopje,oghuz,,Üsküp
c_skopje,c_skopje_adj_oghuz,,Üsküpian
c_skopje,pecheneg,,Üsküp
c_skopje,romanian,,Parleap
c_skopje,turkish,,Üsküp
c_skopje,c_skopje_adj_turkish,,Üsküpian
c_skopje,turkmen,,Üsküp
c_skopje,c_skopje_adj_turkmen,,Üsküpian
b_staro_nagoricane_monestary,b_staro_nagoricane_monestary,,Nagoricino
b_staro_nagoricane_monestary,b_staro_nagoricane_monestary_adj,,
b_kicevo,b_kicevo,,Kicevo
b_kicevo,b_kicevo_adj,,
b_kicevo,arberian,,Kërcovë
b_kicevo,bosnian,,Katingrad
b_kicevo,croatian,,Katingrad
b_kicevo,east_gothic,,Kicavis
b_kicevo,greek,,Kicavis
b_kicevo,oghuz,,Kirçova
b_kicevo,pecheneg,,Kirçova
b_kicevo,roman,,Kicavis
b_kicevo,serbian,,Katingrad
b_kicevo,turkish,,Kirçova
b_kicevo,turkmen,,Kirçova
b_veles,b_veles,,Veles
b_veles,b_veles_adj,,
b_veles,arberian,,Velesi
b_veles,east_gothic,,Vylosa
b_veles,greek,,Vylosa
b_veles,oghuz,,Köprülü
b_veles,pecheneg,,Köprülü
b_veles,roman,,Vylosa
b_veles,turkish,,Köprülü
b_veles,turkmen,,Köprülü
b_skopje,b_skopje,,Skoplje
b_skopje,b_skopje_adj,,
b_skopje,arberian,,Shkupi
b_skopje,bosnian,,Skoplje
b_skopje,croatian,,Skoplje
b_skopje,east_gothic,,Skopia
b_skopje,greek,,Skopia
b_skopje,oghuz,,Üsküp
b_skopje,pecheneg,,Üsküp
b_skopje,roman,,Scupi
b_skopje,serbian,,Skoplje
b_skopje,turkish,,Üsküp
b_skopje,turkmen,,Üsküp
b_prilep,b_prilep,,Prilep
b_prilep,b_prilep_adj,,
b_prilep,arberian,,Prilepi
b_prilep,east_gothic,,Prilapon
b_prilep,greek,,Prilapon
b_prilep,oghuz,,Pirlepe
b_prilep,pecheneg,,Pirlepe
b_prilep,roman,,Styberra
b_prilep,romanian,,Parleap
b_prilep,turkish,,Pirlepe
b_prilep,turkmen,,Pirlepe
c_strumica,PROV1526,,Strumica
c_strumica,c_strumica,,
c_strumica,c_strumica_adj,,Strumican
c_strumica,c_strumica_adj_alan,,Tiveriopolitan
c_strumica,c_strumica_adj_arberian,,Tiveriopolitan
c_strumica,c_strumica_adj_armenian,,Tiveriopolitan
c_strumica,east_gothic,,Tiverioupolis
c_strumica,c_strumica_adj_georgian,,Tiveriopolitan
c_strumica,greek,,Tiverioupolis
c_strumica,c_strumica_adj_greek,,Tiveriopolitan
c_strumica,oghuz,,Ustrumca
c_strumica,c_strumica_adj_oghuz,,Ustrumcan
c_strumica,pecheneg,,Ustrumca
c_strumica,roman,,Tiverioupolis
c_strumica,turkish,,Ustrumca
c_strumica,c_strumica_adj_turkish,,Ustrumcan
c_strumica,turkmen,,Ustrumca
c_strumica,c_strumica_adj_turkmen,,Ustrumcan
b_petrich,b_petrich,,Petric
b_petrich,b_petrich_adj,,
b_petrich,east_gothic,,Petra
b_petrich,greek,,Petra
b_petrich,oghuz,,Petriç
b_petrich,pecheneg,,Petriç
b_petrich,roman,,Petra
b_petrich,turkish,,Petriç
b_petrich,turkmen,,Petriç
b_melnik_strumica,b_melnik_strumica,,Melnik
